Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,EComposer product countdown end at (product.metafields.ecomposer.countdown),EComposer product countdown start at (product.metafields.ecomposer.countdown_from),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Active ingredient (product.metafields.shopify.active-ingredient),Age group (product.metafields.shopify.age-group),Alcohol/Solvent content (product.metafields.shopify.alcohol-solvent-content),Application method (product.metafields.shopify.application-method),Baby gift items included (product.metafields.shopify.baby-gift-items-included),Body area (product.metafields.shopify.body-area),Brush material (product.metafields.shopify.brush-material),Bug type (product.metafields.shopify.bug-type),Cleaning instructions (product.metafields.shopify.cleaning-instructions),Closure type (product.metafields.shopify.closure-type),Color (product.metafields.shopify.color-pattern),Conditioner effect (product.metafields.shopify.conditioner-effect),Constitutive ingredients (product.metafields.shopify.constitutive-ingredients),Cosmetic finish (product.metafields.shopify.cosmetic-finish),Cosmetic function (product.metafields.shopify.cosmetic-function),Detailed ingredients (product.metafields.shopify.detailed-ingredients),Dispenser type (product.metafields.shopify.dispenser-type),Flavor (product.metafields.shopify.flavor),Fluoride content (product.metafields.shopify.fluoride-content),Fragrance (product.metafields.shopify.fragrance),Fragrance level (product.metafields.shopify.fragrance-level),Gift set format (product.metafields.shopify.gift-set-format),Infant age group (product.metafields.shopify.infant-age-group),Ingredient origin (product.metafields.shopify.ingredient-origin),Ingredients (product.metafields.shopify.ingredients),Laundry detergent features (product.metafields.shopify.laundry-detergent-features),Material (product.metafields.shopify.material),Moisturizer type (product.metafields.shopify.moisturizer-type),Mounting type (product.metafields.shopify.mounting-type),Occasion (product.metafields.shopify.occasion),Oral care function (product.metafields.shopify.oral-care-function),Package type (product.metafields.shopify.package-type),Personalization options (product.metafields.shopify.personalization-options),Product certifications & standards (product.metafields.shopify.product-certifications-standards),Product form (product.metafields.shopify.product-form),Product sterility (product.metafields.shopify.product-sterility),Scent (product.metafields.shopify.scent),Season (product.metafields.shopify.season),Skin care effect (product.metafields.shopify.skin-care-effect),Skin care features (product.metafields.shopify.skin-care-features),SPF level (product.metafields.shopify.spf-level),Stick material (product.metafields.shopify.stick-material),Suitable for bug type (product.metafields.shopify.suitable-for-bug-type),Suitable for hair type (product.metafields.shopify.suitable-for-hair-type),Suitable for skin type (product.metafields.shopify.suitable-for-skin-type),Suitable space (product.metafields.shopify.suitable-space),Swab end configuration (product.metafields.shopify.swab-end-configuration),Talc content (product.metafields.shopify.talc-content),Target gender (product.metafields.shopify.target-gender),Texture (product.metafields.shopify.texture),Tip material (product.metafields.shopify.tip-material),Tip style (product.metafields.shopify.tip-style),Toothpaste type (product.metafields.shopify.toothpaste-type),Treatment texture (product.metafields.shopify.treatment-texture),Usage type (product.metafields.shopify.usage-type),UVA protection grade (product.metafields.shopify.uva-protection-grade),Washing method (product.metafields.shopify.washing-method),Wipe fragrance (product.metafields.shopify.wipe-fragrance),Wipe packaging (product.metafields.shopify.wipe-packaging),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
enfant-premium-newborn-set-and-baby-gift-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard1_67b0fe88-0bfe-426e-9c4f-9ed0efff4c7e.png?v=1772111978,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-premium-newborn-set-and-baby-gift-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_9cbc12fd-db0a-4f07-b0db-70b1ed29d365.png?v=1772107776,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-premium-newborn-set-and-baby-gift-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard1_cb3e4fc2-4b00-45dd-983f-db4f390d0a4d.png?v=1772909733,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-premium-newborn-set-and-baby-gift-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_0756600d-e724-4161-a19e-2b39cef99fb7.png?v=1772909733,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-premium-newborn-set-and-baby-gift-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_2e384959-e334-451e-83b2-eab292ea4f97.png?v=1772909733,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-premium-newborn-set-and-baby-gift-uae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_344c70db-1c11-4cc1-b383-758b6673337a.png?v=1772122249,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,ENFANT Organic Plus Moisture Hair Conditioner for Kids | Detangling & UV Protection,"<h3><strong>Restore Softness and Shine: The Ultimate Kids' Hair Care Solution</strong></h3>
<p><br>Give your child's hair the premium protection it deserves with ENFANT Organic Plus Moisture Conditioner for Kids. Specially formulated for the unique climate of the UAE, Oman, and Saudi Arabia, this conditioner is a lifesaver for hair exposed to intense heat, humidity, and the drying effects of desalinated water. Whether it's part of a daily bath ritual or a post-swim recovery, our conditioner ensures that hair remains resilient, hydrated, and easy to style.</p>
<h3>The Triple Action Softness Formula</h3>
<p>Our advanced, kid-friendly formula doesn't just sit on the surface; it actively repairs and protects using a sophisticated blend of botanical actives:</p>
<p><strong>- Deep Hydration with Sweet Almond Oil:</strong> Penetrates the hair shaft to restore essential nutrients and moisture from within.<br>-<strong> ECOCERT Certified Organic Shea Butter:</strong> Naturally smooths the hair cuticle, eliminating stubborn tangles and making combing a tear-free experience.<br><strong>- Anti-Static Management:</strong> Features a plant-derived cationic agent from Brassica Oil, which neutralizes static electricity to reduce flyaways and improve overall manageability.</p>
<h3>Engineered for Sensitive Scalps</h3>
<p>Unlike adult conditioners that contain heavy silicones and synthetic waxes, ENFANT ORGANIC provides a lightweight, non-greasy texture that rinses away clean. It is strictly formulated to be:</p>
<p><strong>- Sulfate-Free &amp;amp; Paraben-Free: </strong>No harsh chemicals that strip natural oils.<strong><br>- Swimming Essential: </strong>Neutralizes the brittle ""straw-like"" texture caused by chlorine and salt water.<strong><br>- Hypoallergenic: </strong>Safe for children with sensitive skin or reactive scalps.</p>
<h3>Directions for Use</h3>
<ol>
<li>After shampooing with Enfant Organic Plus Shampoo, apply a generous amount to wet hair.</li>
<li>Massage gently from mid-length to the tips (where tangles are most common).</li>
<li>Rinse thoroughly with lukewarm water.</li>
</ol>
<p><em><strong>Note:</strong></em> Use under adult supervision.</p>
<h3>Key Ingredients</h3>
<p><strong>- Sweet Almond Oil: </strong>For internal moisture and elasticity.<br><strong>- Organic Shea Butter:</strong> For surface smoothness and ""comb-through"" ease.<br><strong>- Brassica Oil Extract:</strong> For static control and flyaway reduction.<br><strong>- Glycerin:</strong> A natural humectant to lock in hydration in dry desert air.</p>",Organic,Health & Beauty > Personal Care > Hair Care > Shampoo & Conditioner > Conditioners,"","Baby Conditioner, ENFANT Organic Plus, Hair Detangler, Kids Conditioner, Organic Hair Care",true,Title,Default Title,,,,,,,,"",0.0,shopify,30,continue,manual,4.900,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_89f94836-1440-40c6-ae3a-bc1f9586922d.png?v=1772107053,1,"",false,Organic Kids' Hair Conditioner | Detangler for UAE & Oman | ENFANT,"The best organic hair conditioner for kids in the GCC. ENFANT Organic Plus detangles, moisturizes, and repairs hair damaged by heat and swimming. Sulfate-free & safe for sensitive scalps. Shop now!",,,kids,,,,,,,,,,,,,,,kids,,,,,,,,,,detangling; moisturizing; nourishing; shine; smoothing; anti-frizz,almond-oil; shea-butter; water; glycerin,,,,,,,,,,,,,,,,,,,,,organic; sulfate-free; paraben-free; dermatologist-tested; sensitive-skin,,,,,,,,,,all-hair-types; sensitive; brittle; treated,,,,,unisex,,,,,,,,,,,,kg,,1.160,active
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesIngredients_2ea2ee44-1544-4059-8317-fb95925dc4ff.jpg?v=1774733955,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFeatures_9d7ca9bb-39bd-4765-aa55-cb24836f9c01.jpg?v=1774733955,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFree-of-Harsh-Chemicals_195eb21d-af5a-4825-913d-e5456fe94186.jpg?v=1774733955,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesComparison_6e5c32bd-d4e5-490e-98bc-c202b8dc815d.jpg?v=1774733955,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesTrust-_-Guarantee_446548bb-9d12-4a0e-9dc6-1f81a767a102.jpg?v=1774733955,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesHow-To-Use_069350a2-86c5-4d27-a806-c3ae70d2005f.jpg?v=1774733955,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-conditioner-for-kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesLifestyle_9ed6b225-9dea-4d3f-8824-5d565fc6d0c6.jpg?v=1774733955,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-shampoo-300-ml,ENFANT Organic Plus Moisture Shampoo 300ml,"<h4 data-end=""373"" data-start=""308""><span style=""text-decoration: underline;""><strong data-end=""373"" data-start=""308"">Gentle Moisture Shampoo for Babies – pH Balanced &amp; Nourishing</strong></span></h4>
<p data-end=""666"" data-start=""375"" class="""">Enfant Organic Plus Moisture Shampoo is a gentle, plant-based shampoo specially formulated for your baby’s delicate scalp and hair. It cleanses thoroughly without stripping natural oils, maintaining a healthy pH balance and leaving your child’s hair soft, shiny, and manageable.</p>
<p data-end=""1082"" data-start=""668"" class="""">This nourishing formula is enriched with Certified Organic Shea Butter and Sweet Almond Oil, which deeply condition and hydrate the scalp. It also includes natural emollients and mild cleansers that prevent dryness and tangling. Whether you live in the warm, dry climate of UAE<strong data-end=""984"" data-start=""954"">, </strong>Oman, or Saudi Arabia, this shampoo helps protect your baby’s scalp from environmental stress and dehydration.</p>
<p data-end=""1349"" data-start=""1084"" class="""">The shampoo also contains natural sunscreens and Vitamin E, which help protect hair from sun damage and enhance its natural shine. Its subtle fragrance, inspired by Lily of the Valley and white flowers, creates a calming bath experience for your little one.</p>
<p data-end=""1349"" data-start=""1084"" class=""""> </p>
<h4 data-end=""1408"" data-start=""1351""><strong><span style=""text-decoration: underline;"">Key Benefits of Enfant Organic Plus Moisture Shampoo:</span></strong></h4>
<ol data-end=""1719"" data-start=""1409"">
<li data-end=""1463"" data-start=""1409"" class="""">
<p data-end=""1463"" data-start=""1411"" class="""">Maintains pH balance for healthy scalp and hair.</p>
</li>
<li data-end=""1513"" data-start=""1464"" class="""">
<p data-end=""1513"" data-start=""1466"" class="""">Gently cleanses with Oat and Corn Extracts.</p>
</li>
<li data-end=""1569"" data-start=""1514"" class="""">
<p data-end=""1569"" data-start=""1516"" class="""">Deeply moisturizes with Shea Butter &amp; Almond Oil.</p>
</li>
<li data-end=""1614"" data-start=""1570"" class="""">
<p data-end=""1614"" data-start=""1572"" class="""">No parabens, sulfates, or harsh chemicals.</p>
</li>
<li data-end=""1660"" data-start=""1615"" class="""">
<p data-end=""1660"" data-start=""1617"" class="""">Suitable for daily use from infancy and up.</p>
</li>
<li data-end=""1719"" data-start=""1661"" class="""">
<p data-end=""1719"" data-start=""1663"" class="""">Ideal for dry climates like UAE, Oman, and Saudi Arabia.</p>
</li>
</ol>
<p> </p>
<h4 data-end=""1861"" data-start=""1721""><span style=""text-decoration: underline;""><strong data-end=""1735"" data-start=""1721"">How to Use</strong>:</span></h4>
<p data-end=""1861"" data-start=""1721"" class="""">Pump a moderate amount onto your palm, apply to wet hair, gently massage the scalp, and rinse thoroughly with clean water.</p>
<p data-end=""1861"" data-start=""1721"" class=""""> </p>
<h4 data-end=""2036"" data-start=""1863""><span style=""text-decoration: underline;""><strong data-end=""1900"" data-start=""1863"">Why Choose This Moisture Shampoo?</strong></span></h4>
<p data-end=""2036"" data-start=""1863"" class="""">Because your baby’s hair deserves gentle care, deep hydration, and protection from harsh elements – all in one safe, natural formula.</p>",Ayzlin,Baby & Toddler > Baby Bathing,"","",true,Title,Default Title,,,,,,,,"",0.0,shopify,-2,continue,manual,4.900,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1_ceced969-f13d-43f0-9a71-6177e0b362a2.png?v=1772106621,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clear; yellow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,1.160,active
enfant-organic-plus-moisture-shampoo-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_2_4e3c46f4-5773-4754-82ab-623bd1e0d0c1.png?v=1772106621,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-shampoo-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_3_978314ab-626f-4177-a34d-a5f2f038032a.png?v=1772106621,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-shampoo-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_5_7e23ab05-faa2-4458-91eb-97f7e524d773.png?v=1772106621,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-shampoo-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_6_0e529a21-803b-4d6e-a804-0bb067100cc4.png?v=1772106621,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-shampoo-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_7_926ce672-eaee-4fd2-83f1-c8f8ec5f2b6c.png?v=1772106621,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-moisture-shampoo-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_8_dbe21194-5037-43c3-a848-a6761a0ae32d.png?v=1772106621,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,ENFANT Organic Plus Shampoo & Body Wash 300ml,"<p style=""text-align: left;"">Plant-based formula contains OAT and OLIVE OIL which gently cleans and nourishes baby’s hair and skin. CERTIFIED ORGANIC CHAMOMILE &amp; ORGANIC ARGAN OIL which are naturally rich in essential fatty acids for moisture and protection. The pH balance formula helps maintain the natural balance for the scalp &amp; skin, delicate enough for the most sensitive skin. Make bath time quick, easy, and fun. Aroma Treatment with Lily of the Valley &amp; All white flower. Especially for Baby.</p>
<p style=""text-align: left;""> </p>
<h4 style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Direction:</span></strong></h4>
<p style=""text-align: left;"">Apply to wet hair and skin, Rinse thoroughly with water.</p>
<p style=""text-align: left;""> </p>
<h4 style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Caution:</span></strong></h4>
<p style=""text-align: left;"">Use under adult supervision.</p>
<p style=""text-align: left;""> </p>
<h4 style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Ingredients:</span></strong></h4>
<p style=""text-align: left;"">Water, Sodium Methyl Cocoyl Taurate, Cocamide MEA, Cocamidopropyl Betaine, Lauryl Glucoside, PEG-40 Hydrogenated Castor Oil, PEG-150 Distearate, Phenoxyethanol, Polysorbate 20, Fragrance, Sodium Chloride, Potassium Sorbate, PEG-7 Dimethicone, Disodium EDTA, Polyquaternium-10, Polyquaternium-7, Citric Acid, Laureth-7, Glycerin, Ethanolamine, Sodium PEG-7 Olive Oil Carboxylate, Sodium Lauroyl Oat Amino Acids, Sodium Benzoate, Anthemis Nobilis Flower Water, Alcohol, Lactic Acid, Tris(Tetramethylhydroxypiperidinol) Citrate, Sodium Acetate, Isopropyl Alcohol, Argania Spinosa Kernel Oil, Tetrasodium EDTA, Ethylhexylglycerin, Benzyl Alcohol, Dehydroacetic Acid.</p>
<p style=""text-align: left;""> </p>
<h4 style=""text-align: left;""><span style=""text-decoration: underline;""><strong><span class=""fontstyle2"">Why Choose Enfant Organic Plus Shampoo &amp; Body Wash?</span></strong></span></h4>
<ol>
<li><span class=""fontstyle0"">Allow easy cleansing from head-to-toe.<br><br></span></li>
<li><span class=""fontstyle0"">Contain pure organic ingredients like oats extract and olive oil that are highly gentle and safe for baby’s skin.<br><br></span></li>
<li><span class=""fontstyle0"">Contain mild aroma while nourishing your baby’s skin and hair with ECOCERT CERTIFIED ORGANIC ARGAN OIL and CHAMOMILE to prevent skin dryness. Easily rinse off foam mousse.<br><br></span></li>
<li><span class=""fontstyle0"">Dermatologically tested in Germany. Guarantee safe product even for most sensitive skin.<br><br></span></li>
<li><span class=""fontstyle0"">No harsh ingredients added to avoid allergies or skin irritation. Product comes with a perfectly secure cap to prevent any spilling.</span></li>
</ol>",Organic,Baby & Toddler > Baby Bathing,"","",true,Packs,Single,,,,,,,,,0.0,shopify,41,continue,manual,4.600,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1.png?v=1772909733,1,"",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,white,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Artboard_1.png?v=1772909733,kg,,1.160,active
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,Pack of 2,,,,,,,,,0.0,shopify,46,continue,manual,8.000,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0958/9974/6598/files/71S6XjLdvVL._AC_SL1500.jpg?v=1772270391,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/71S6XjLdvVL._AC_SL1500.jpg?v=1772270391,kg,,1.160,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesIngredients_368c065d-019b-4ef8-8655-d9d199085c8c.jpg?v=1775200853,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesHow-To-Use_d7866978-0fec-4e10-80e7-13efb775a099.jpg?v=1775200853,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFeatures_46467d54-4689-4806-9ed4-97d58e54d4b3.jpg?v=1775200853,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesComparison_d1be2c2b-44f9-4dbf-b7bb-b8d38ea00dde.jpg?v=1775200853,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesFree-of-Harsh-Chemicals_f4018278-c518-40ba-bbd5-aa1983d4c5c5.jpg?v=1775200853,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesLifestyle_af7ef632-c790-45c7-8536-3f052368a0c3.jpg?v=1775200833,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
enfant-organic-plus-shampoo-body-wash-300-ml,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0958/9974/6598/files/Listing-ImagesTrust-_-Guarantee_4e888e3a-92ba-402d-9747-cc9ed51de433.jpg?v=1775200831,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
